0,0,0,1.05915,459.732,1597141339754
0.01,0,0,1.05917,459.743,1597141339774
0.02,0,0,1.04761,454.723,1597141339794
0.03,0,0,1.03655,449.924,1597141339814
0.04,0,0,1.03614,449.747,1597141339834
0.05,0,0,1.02464,444.753,1597141339854
0.06,0,0,1.01312,439.752
0.07,0,0,1.00741,437.273
0.08,0,0,1.00143,434.681
0.09,0,0,0.9901,429.762
0.1,0,0,0.984254,427.224
0.11,0,0,0.978556,424.751
0.12,0,0,0.967043,419.754
0.13,0,0,0.96712,419.787
0.14,0,0,0.955278,414.647
0.15,0,0,0.943657,409.603
0.16,0,0,0.943943,409.727
0.17,0,0,0.932474,404.749
0.18,0,0,0.921117,399.819
0.19,0,0,0.920959,399.751
0.2,0,0,0.909449,394.755
0.21,0,0,0.897831,389.712
0.22,0,0,0.892136,387.24
0.23,0,0,0.886254,384.686
0.24,0,0,0.874888,379.753
0.25,0,0,0.874845,379.734
0.26,0,0,0.86338,374.758
0.27,0,0,0.8519,369.775
0.28,0,0,0.851959,369.801
0.29,0,0,0.840509,364.83
0.3,0,0,0.828837,359.764
0.31,0,0,0.828595,359.659
0.32,0,0,0.817305,354.758
0.33,0,0,0.805827,349.776
0.34,0,0,0.80581,349.769
0.35,0,0,0.794168,344.716
0.36,0,0,0.783042,339.886
0.37,0,0,0.782792,339.778
0.38,0,0,0.771174,334.735
0.39,0,0,0.771269,334.776
0.4,0,0,0.759752,329.777
0.41,0,0,0.748222,324.772
0.42,0,0,0.748268,324.792
0.43,0,0,0.736713,319.777
0.44,0,0,0.725224,314.79
0.45,0,0,0.725224,314.79
0.46,0,0,0.713867,309.86
0.47,0,0,0.702217,304.804
0.48,0,0,0.702123,304.763
0.49,0,0,0.690683,299.797
0.5,0,0,0.679169,294.799
0.51,0,0,0.679207,294.816
0.52,0,0,0.667647,289.798
0.53,0,0,0.656193,284.826
0.54,0,0,0.656133,284.8
0.55,0,0,0.644492,279.748
0.56,0,0,0.633137,274.819
0.57,0,0,0.633125,274.814
0.58,0,0,0.621638,269.828
0.59,0,0,0.610176,264.852
0.6,0,0,0.610076,264.809
0.61,0,0,0.598622,259.837
0.62,0,0,0.587069,254.823
0.63,0,0,0.586984,254.786
0.64,0,0,0.575655,249.868
0.65,0,0,0.564053,244.832
0.66,0,0,0.564054,244.833
0.67,0,0,0.552546,239.837
0.68,0,0,0.541012,234.831
0.69,0,0,0.541021,234.835
0.7,0,0,0.529509,229.838
0.71,0,0,0.518033,224.857
0.72,0,0,0.518025,224.854
0.73,0,0,0.506535,219.866
0.74,0,0,0.49493,214.829
0.75,0,0,0.494983,214.852
0.76,0,0,0.483413,209.83
0.77,0,0,0.471972,204.863
0.78,0,0,0.471947,204.853
0.79,0,0,0.460443,199.859
0.8,0,0,0.448944,194.868
0.81,0,0,0.448932,194.863
0.82,0,0,0.437375,189.847
0.83,0,0,0.42591,184.87
0.84,0,0,0.425861,184.849
0.85,0,0,0.414395,179.872
0.86,0,0,0.402877,174.873
0.87,0,0,0.40289,174.878
0.88,0,0,0.391379,169.881
0.89,0,0,0.391387,169.885
0.9,0,0,0.379844,164.874
0.91,0,0,0.368289,159.859
0.92,0,0,0.368308,159.868
0.93,0,0,0.356868,154.902
0.94,0,0,0.345328,149.893
0.95,0,0,0.345318,149.888
0.96,0,0,0.333802,144.89
0.97,0,0,0.322271,139.884
0.98,0,0,0.322302,139.898
0.99,0,0,0.310801,134.906
1,0,0,0.29927,129.901
1.01,0,0,0.299279,129.905
1.02,0,0,0.287764,124.906
1.03,0,0,0.287764,124.906
1.04,0,0,0.276264,119.915
1.05,0,0,0.264747,114.916
1.06,0,0,0.264747,114.916
1.07,0,0,0.253211,109.909
1.08,0,0,0.241705,104.914
1.09,0,0,0.235826,102.362
1.1,0,0,0.23021,99.9246
1.11,0,0,0.2187,94.9289
1.12,0,0,0.2187,94.9288
1.13,0,0,0.20719,89.9328
1.14,0,0,0.195673,84.9335
1.15,0,0,0.195677,84.9352
1.16,0,0,0.184178,79.944
1.17,0,0,0.172658,74.9438
1.18,0,0,0.172657,74.9435
1.19,0,0,0.161148,69.9477
1.2,0,0,0.149636,64.9508
1.21,0,0,0.149636,64.9509
1.22,0,0,0.157667,68.4368
1.23,0,0,0.138877,60.2809
1.24,0,0,0.127095,55.1666
1.25,0,0,0.121114,52.5706
1.26,0,0,0.115657,50.2019
1.27,0,0,0.103957,45.1236
1.28,0,0,0.097876,42.4839
1.29,0,0,0.097876,42.4839
1.3,0,0,0.0862573,37.4408
1.31,0,0,0.08083,35.085
1.32,0,0,0.08083,35.085
1.33,0,0,0.0629935,27.3429
1.34,0,0,0.0629935,27.3429
1.35,0,0,0.0629935,27.3429
1.36,0,0,0.051274,22.2559
1.37,0,0,0.051274,22.2559
1.38,0,0,0.051274,22.2559
1.39,0,0,0.051274,22.2559
1.4,0,0,0.051274,22.2559
1.41,0,0,0.051274,22.2559
1.42,0,0,0.051274,22.2559
1.43,0,0,0.0276582,12.0053
1.44,0,0,0.0276582,12.0053
1.45,0,0,0.0276582,12.0053
1.46,0,0,0.0180615,7.83974
1.47,0,0,0.0180615,7.83974
1.48,0,0,0.0512749,22.2563
1.49,0,0,0.0512749,22.2563
1.5,0,0,0.0629933,27.3428
1.51,0,0,0.0746254,32.3918
1.52,0,0,0.0862572,37.4407
1.53,0,0,0.0862572,37.4407
1.54,0,0,0.097876,42.4839
1.55,0,0,0.103957,45.1236
1.56,0,0,0.121107,52.5675
1.57,0,0,0.127102,55.1699
1.58,0,0,0.138878,60.2811
1.59,0,0,0.164109,71.2329
1.6,0,0,0.149636,64.9509
1.61,0,0,0.161148,69.9477
1.62,0,0,0.172656,74.9427
1.63,0,0,0.172659,74.9441
1.64,0,0,0.184169,79.9404
1.65,0,0,0.189746,82.3611
1.66,0,0,0.195681,84.937
1.67,0,0,0.207196,89.9353
1.68,0,0,0.2187,94.9288
1.69,0,0,0.2187,94.9288
1.7,0,0,0.23021,99.9246
1.71,0,0,0.241725,104.923
1.72,0,0,0.241722,104.922
1.73,0,0,0.253243,109.922
1.74,0,0,0.264747,114.916
1.75,0,0,0.270361,117.353
1.76,0,0,0.276256,119.911
1.77,0,0,0.287784,124.915
1.78,0,0,0.29927,129.901
1.79,0,0,0.29926,129.897
1.8,0,0,0.310824,134.916
1.81,0,0,0.310795,134.903
1.82,0,0,0.322271,139.884
1.83,0,0,0.333814,144.895
1.84,0,0,0.339453,147.342
1.85,0,0,0.345337,149.897
1.86,0,0,0.356836,154.888
1.87,0,0,0.35684,154.889
1.88,0,0,0.368301,159.864
1.89,0,0,0.379883,164.892
1.9,0,0,0.385517,167.337
1.91,0,0,0.391417,169.898
1.92,0,0,0.402877,174.872
1.93,0,0,0.414428,179.886
1.94,0,0,0.414395,179.872
1.95,0,0,0.425904,184.867
1.96,0,0,0.437422,189.867
1.97,0,0,0.437417,189.865
1.98,0,0,0.448949,194.87
1.99,0,0,0.454662,197.35
2,0,0,0.460432,199.855
2.01,0,0,0.471887,204.827
2.02,0,0,0.47762,207.315
2.03,0,0,0.483495,209.865
2.04,0,0,0.494983,214.852
2.05,0,0,0.500682,217.326
2.06,0,0,0.5065,219.851
2.07,0,0,0.518011,224.847
2.08,0,0,0.52951,229.839
2.09,0,0,0.529548,229.855
2.1,0,0,0.54102,234.834
2.11,0,0,0.552521,239.827
2.12,0,0,0.552562,239.844
2.13,0,0,0.564054,244.833
2.14,0,0,0.569812,247.332
2.15,0,0,0.575546,249.821
2.16,0,0,0.587069,254.823
2.17,0,0,0.598691,259.867
2.18,0,0,0.598711,259.876
2.19,0,0,0.610156,264.844
2.2,0,0,0.621628,269.823
