0,0.075,0,0,0,1598958527671
0.01,0.0750124,0.00625,0,0,1598958527681
0.02,0.0750253,0.0125,0,0,1598958527691
0.03,0.0750386,0.01875,0,0,1598958527701
0.04,0.0750523,0.025,0,0,1598958527711
0.05,0.0750666,0.03125,0,0,1598958527721
0.06,0.0750812,0.0375,0,0
0.07,0.0750964,0.04375,0,0
0.08,0.075112,0.05,0,0
0.09,0.075128,0.05625,0,0
0.1,0.0751445,0.0625,0,0
0.11,0.0751615,0.06875,0,0
0.12,0.0751789,0.075,0,0
0.13,0.0751967,0.08125,0,0
0.14,0.075215,0.0875,0,0
0.15,0.0752338,0.09375,0,0
0.16,0.075253,0.1,0,0
0.17,0.0752727,0.10625,0,0
0.18,0.0752929,0.1125,0,0
0.19,0.0753134,0.11875,0,0
0.2,0.0753345,0.125,0,0
0.21,0.075356,0.13125,0,0
0.22,0.075378,0.1375,0,0
0.23,0.0754004,0.14375,0,0
0.24,0.0754232,0.15,0,0
0.25,0.0754466,0.15625,0,0
0.26,0.0754703,0.1625,0,0
0.27,0.0754946,0.16875,0,0
0.28,0.0755192,0.175,0,0
0.29,0.0755444,0.18125,0,0
0.3,0.07557,0.1875,0,0
0.31,0.075596,0.19375,0,0
0.32,0.0756225,0.2,0,0
0.33,0.0756495,0.20625,0,0
0.34,0.0756769,0.2125,0,0
0.35,0.0757048,0.21875,0,0
0.36,0.0757331,0.225,0,0
0.37,0.0757619,0.23125,0,0
0.38,0.0757911,0.2375,0,0
0.39,0.0758208,0.24375,0,0
0.4,0.075851,0.25,0,0
0.41,0.0758816,0.25625,0,0
0.42,0.0759126,0.2625,0,0
0.43,0.0759441,0.26875,0,0
0.44,0.0759761,0.275,0,0
0.45,0.0760085,0.28125,0,0
0.46,0.0760414,0.2875,0,0
0.47,0.0760747,0.29375,0,0
0.48,0.0761085,0.3,0,0
0.49,0.0761428,0.30625,0,0
0.5,0.0761775,0.3125,0,0
0.51,0.0762126,0.31875,0,0
0.52,0.0762482,0.325,0,0
0.53,0.0762843,0.33125,0,0
0.54,0.0763208,0.3375,0,0
0.55,0.0763578,0.34375,0,0
0.56,0.0763952,0.35,0,0
0.57,0.0764331,0.35625,0,0
0.58,0.0764714,0.3625,0,0
0.59,0.0765102,0.36875,0,0
0.6,0.0765494,0.375,0,0
0.61,0.0765891,0.38125,0,0
0.62,0.0766293,0.3875,0,0
0.63,0.0766699,0.39375,0,0
0.64,0.076711,0.4,0,0
0.65,0.0767525,0.40625,0,0
0.66,0.0767945,0.4125,0,0
0.67,0.0768369,0.41875,0,0
0.68,0.0768798,0.425,0,0
0.69,0.0769231,0.43125,0,0
0.7,0.0769669,0.4375,0,0
0.71,0.0770112,0.44375,0,0
0.72,0.0770559,0.45,0,0
0.73,0.077101,0.45625,0,0
0.74,0.0771466,0.4625,0,0
0.75,0.0771927,0.46875,0,0
0.76,0.0772392,0.475,0,0
0.77,0.0772862,0.48125,0,0
0.78,0.0773336,0.4875,0,0
0.79,0.0773815,0.49375,0,0
0.8,0.0774299,0.5,0,0
0.81,0.0774787,0.50625,0,0
0.82,0.0775279,0.5125,0,0
0.83,0.0775776,0.51875,0,0
0.84,0.0776278,0.525,0.000496809,0.323467
0.85,0.0776774,0.53125,1.58765,1033.7
0.86,0.075,0.5375,1.15672,753.125
0.87,0.07537,0.54375,0.760466,495.13
0.88,0.0761241,0.55,0.728842,474.541
0.89,0.0761839,0.55625,0.54464,354.609
0.9,0.0765493,0.5625,0.178342,116.116
0.91,0.0772899,0.56875,0.311837,203.033
0.92,0.0770658,0.575,0.290937,189.426
0.93,0.0771388,0.58125,0.242299,157.758
0.94,0.0772689,0.5875,0.184795,120.318
0.95,0.0774205,0.59375,0.154626,100.675
0.96,0.0775226,0.6,0.129889,84.5692
0.97,0.0776165,0.60625,0.129889,84.5692
0.98,0.0776636,0.6125,0.129889,84.5692
0.99,0.0777111,0.61875,0.129889,84.5692
1,0.0777591,0.625,0.129889,84.5692
1.01,0.0778075,0.63125,0.0717143,46.6923
1.02,0.0779719,0.6375,0.0717143,46.6923
1.03,0.0780255,0.64375,0.0294091,19.1479
1.04,0.0781635,0.65,0.195483,127.277
1.05,0.0778915,0.65625,0.128048,83.3708
1.06,0.0780712,0.6625,0.128048,83.3708
1.07,0.0781225,0.66875,0.954657,621.566
1.08,0.0765339,0.675,0.882462,574.561
1.09,0.0766693,0.68125,0.831703,541.512
1.1,0.0767677,0.6875,0.753013,490.278
1.11,0.0769258,0.69375,0.65765,428.189
1.12,0.0771231,0.7,0.563305,366.761
1.13,0.0773258,0.70625,0.205936,134.082
1.14,0.0780578,0.7125,0.205936,134.082
1.15,0.0781071,0.71875,0.166511,108.414
1.16,0.0782351,0.725,0.166511,108.414
1.17,0.0782881,0.73125,0.166511,108.414
1.18,0.0783416,0.7375,0.166511,108.414
1.19,0.0783956,0.74375,0.0911287,59.3328
1.2,0.0785996,0.75,0.0911287,59.3328
1.21,0.07866,0.75625,0.0911287,59.3328
1.22,0.0787208,0.7625,0.0303312,19.7483
1.23,0.0789027,0.76875,0.725342,472.262
1.24,0.0775897,0.775,0.63332,412.347
1.25,0.0777883,0.78125,0.776808,505.771
1.26,0.0775267,0.7875,0.7024,457.325
1.27,0.0776876,0.79375,0.67114,436.971
1.28,0.0777687,0.8,0.403399,262.648
1.29,0.0783218,0.80625,0.213195,138.809
1.3,0.0787409,0.8125,0.181973,118.481
1.31,0.0788589,0.81875,0.732643,477.015
1.32,0.0778249,0.825,0.68025,442.903
1.33,0.077948,0.83125,0.719899,468.718
1.34,0.0778927,0.8375,0.536265,349.156
1.35,0.0782781,0.84375,0.975701,635.268
1.36,0.0774408,0.85,0.959248,624.555
1.37,0.0774767,0.85625,1.39324,907.12
