Time,Velocity(f),Velocity,Throttle 
0,95.2013,0.219328,0.98
0.01,95.2354,0.219407,0.98
0.02,95.2007,0.219327,0.98
0.03,111.925,0.257857,1
0.04,147.294,0.339342,0.98
0.05,621.496,1.43182,0.98
0.06,621.427,1.43166,0.98
0.07,1301.12,2.99756,0.98
0.08,1301.34,2.99807,0.98
0.09,1998.52,4.60426,0.98
0.1,1998.24,4.60362,0.98
0.11,2629.16,6.05714,0.98
0.12,2569.24,5.91911,0.98
0.13,3162.26,7.28531,0.98
0.14,3162.26,7.28531,0.98
0.15,3637.02,8.3791,0.98
0.16,3568.88,8.22211,0.98
0.17,3904.42,8.99514,0.98
0.18,3904.27,8.99479,0.98
0.19,4010.27,9.23899,0.98
0.2,4112.18,9.47378,0.962609
0.21,4288.72,9.88049,0.959962
0.22,4290,9.88346,0.945637
0.23,4421.65,10.1867,0.931108
0.24,4421.65,10.1867,0.90774
0.25,4521.82,10.4175,0.902564
0.26,4521.82,10.4175,0.883039
0.27,4560.38,10.5064,0.877186
0.28,4564.33,10.5155,0.860312
0.29,4562.88,10.5121,0.853841
0.3,4564.13,10.515,0.843127
0.31,4562.88,10.5121,0.835984
0.32,4543.6,10.4677,0.829411
0.33,4543.6,10.4677,0.82255
0.34,4544.83,10.4705,0.815955
0.35,4501.26,10.3702,0.804747
0.36,4505.11,10.379,0.804747
0.37,4441.29,10.232,0.791401
0.38,4362.43,10.0503,0.789582
0.39,4362.62,10.0508,0.789582
0.4,4287.61,9.87795,0.783469
0.41,4290,9.88346,0.786171
0.42,4340.09,9.99885,0.780662
0.43,4198.68,9.67307,0.783162
0.44,4130.35,9.51565,0.778121
0.45,4128.14,9.51055,0.767569
0.46,4075.64,9.38961,0.777777
0.47,4013.16,9.24566,0.780817
0.48,4013.16,9.24566,0.777004
0.49,3965.42,9.13568,0.778736
0.5,3964.48,9.1335,0.781891
0.51,3934.22,9.06379,0.778557
0.52,3891.2,8.96469,0.780475
0.53,3934.22,9.06379,0.777539
0.54,3902.59,8.99092,0.777834
0.55,3902.59,8.99092,0.769557
0.56,3910.07,9.00815,0.76671
0.57,3902.44,8.99057,0.767343
0.58,3902.59,8.99092,0.76469
0.59,3902.44,8.99057,0.761215
0.6,3843.35,8.85443,0.759356
0.61,3843.49,8.85477,0.756688
0.62,3843.35,8.85443,0.754052
0.63,3673.9,8.46407,0.757903
0.64,3841.57,8.85035,0.755599
0.65,3843.49,8.85477,0.753328
0.66,3786.16,8.72268,0.769683
0.67,3786.01,8.72235,0.749994
0.68,3785.15,8.72037,0.747717
0.69,3785.3,8.7207,0.751538
0.7,3782.43,8.7141,0.74962
0.71,3785.15,8.72037,0.747781
0.72,3785.15,8.72037,0.745837
0.73,3785.15,8.72037,0.744223
0.74,3728.7,8.59031,0.742012
0.75,3728.7,8.59031,0.740084
0.76,3729.53,8.59223,0.738156
0.77,3728.7,8.59031,0.742439
0.78,3728.7,8.59031,0.740859
0.79,3727.87,8.58839,0.739187
0.8,3728.7,8.59031,0.737694
0.81,3726.06,8.58423,0.736114
0.82,3726.06,8.58423,0.734626
0.83,3728.56,8.58999,0.732959
0.84,3729.53,8.59223,0.731669
0.85,3674.58,8.46562,0.730106
0.86,3673.77,8.46376,0.728267
0.87,3673.77,8.46376,0.72658
0.88,3673.9,8.46407,0.731042
0.89,3673.77,8.46376,0.729884
0.9,3673.9,8.46407,0.728643
0.91,3671.34,8.45816,0.727387
0.92,3673.77,8.46376,0.72616
0.93,3671.34,8.45816,0.724903
0.94,3675.52,8.4678,0.723943
0.95,3619.78,8.33937,0.72245
0.96,3621.48,8.3433,0.721476
0.97,3620.7,8.34148,0.719789
0.98,3619.78,8.33937,0.72467
0.99,3622.27,8.34511,0.723574
1,3623.06,8.34692,0.722742
1.01,3620.56,8.34118,0.721929
1.02,3618.08,8.33545,0.719736
1.03,3620.56,8.34118,0.718808
1.04,3620.56,8.34118,0.718153
1.05,3620.56,8.34118,0.717514
1.06,3619.78,8.33937,0.716342
1.07,3620.56,8.34118,0.715429
1.08,3618.99,8.33756,0.714516
1.09,3621.35,8.343,0.713689
1.1,3567.22,8.21829,0.712694
1.11,3549.12,8.17659,0.711954
1.12,3568.88,8.22211,0.711954
1.13,3568.88,8.22211,0.715828
1.14,3568.12,8.22035,0.717236
1.15,3570.41,8.22563,0.714589
1.16,3568.88,8.22211,0.713994
1.17,3568.88,8.22211,0.713484
1.18,3569.64,8.22387,0.712642
1.19,3568.88,8.22211,0.712206
1.2,3568.88,8.22211,0.711612
1.21,3566.46,8.21654,0.710933
1.22,3568.12,8.22035,0.710418
1.23,3567.99,8.22005,0.709823
1.24,3570.41,8.22563,0.709495
1.25,3567.99,8.22005,0.708733
1.26,3568.88,8.22211,0.708158
1.27,3568.88,8.22211,0.707302
1.28,3568.88,8.22211,0.706965
1.29,3568.88,8.22211,0.706278
1.3,3568.88,8.22211,0.705683
1.31,3517.04,8.10268,0.705089
1.32,3518.65,8.10639,0.704494
1.33,3518.53,8.1061,0.7039
1.34,3520.14,8.10981,0.709009
1.35,3517.04,8.10268,0.708296
1.36,3517.16,8.10296,0.708296
1.37,3518.65,8.10639,0.70755
1.38,3518.53,8.1061,0.707597
1.39,3518.53,8.1061,0.707597
1.4,3517.04,8.10268,0.707309
1.41,3518.53,8.1061,0.706599
1.42,3517.04,8.10268,0.706315
1.43,3517.91,8.10467,0.706194
1.44,3518.53,8.1061,0.705756
1.45,3517.04,8.10268,0.705635
1.46,3518.65,8.10639,0.705265
1.47,3516.3,8.10097,0.704917
1.48,3519.39,8.1081,0.704796
1.49,3683.92,8.48714,0.704344
1.5,3517.04,8.10268,0.704318
1.51,3518.53,8.1061,0.703707
1.52,3518.65,8.10639,0.685316
1.53,3519.27,8.10781,0.702373
1.54,3519.39,8.1081,0.701935
1.55,3517.78,8.10439,0.701637
1.56,3518.65,8.10639,0.701284
1.57,3517.78,8.10439,0.700982
1.58,3518.53,8.1061,0.70087
1.59,3517.78,8.10439,0.700495
1.6,3518.65,8.10639,0.700306
1.61,3518.53,8.1061,0.699945
1.62,3516.3,8.10097,0.699742
1.63,3520.14,8.10981,0.699742
1.64,3519.39,8.1081,0.699096
1.65,3470.41,7.99526,0.699057
1.66,3469.69,7.9936,0.698365
1.67,3469.69,7.9936,0.698365
1.68,3538.07,8.15113,0.698365
1.69,3404.02,7.84231,0.703621
1.7,3469.81,7.99387,0.703638
1.71,3469.69,7.9936,0.696132
1.72,3468.25,7.99027,0.710476
1.73,3471.98,7.99887,0.70366
1.74,3468.97,7.99193,0.703689
1.75,3469.81,7.99387,0.703865
1.76,3471.98,7.99887,0.703481
1.77,3471.14,7.99693,0.703815
1.78,3470.41,7.99526,0.703744
1.79,3469.69,7.9936,0.703522
1.8,3578.33,8.24388,0.703617
1.81,3471.26,7.9972,0.703705
1.82,3470.54,7.99554,0.703797
1.83,3361.01,7.7432,0.691862
1.84,3467.41,7.98833,0.702989
1.85,3469.69,7.9936,0.703076
1.86,3471.98,7.99887,0.715139
1.87,3467.41,7.98833,0.70412
1.88,3468.97,7.99193,0.7039
1.89,3471.26,7.9972,0.703665
1.9,3469.69,7.9936,0.704171
1.91,3435.36,7.91451,0.704031
1.92,3468.97,7.99193,0.7038
1.93,3541.2,8.15834,0.70398
1.94,3469.69,7.9936,0.707774
1.95,3467.53,7.98861,0.704306
1.96,3469.69,7.9936,0.69638
1.97,3471.26,7.9972,0.703824
1.98,3565.57,8.21449,0.704079
1.99,3470.41,7.99526,0.703872
2,3469.69,7.9936,0.703872
2.01,3468.13,7.98999,0.703716
2.02,3467.41,7.98833,0.693347
2.03,3468.25,7.99027,0.703322
2.04,3469.81,7.99387,0.703511
2.05,3469.81,7.99387,0.703618
2.06,3469.69,7.9936,0.703556
2.07,3468.97,7.99193,0.703556
2.08,3469.69,7.9936,0.70341
2.09,3469.81,7.99387,0.70344
2.1,3469.69,7.9936,0.703536
2.11,3471.26,7.9972,0.703478
2.12,3468.97,7.99193,0.703482
2.13,3471.26,7.9972,0.703512
2.14,3470.41,7.99526,0.703357
2.15,3469.69,7.9936,0.703616
2.16,3469.69,7.9936,0.703386
2.17,3468.97,7.99193,0.703486
2.18,3471.98,7.99887,0.703578
2.19,3469.81,7.99387,0.703596
2.2,3468.97,7.99193,0.703596
2.21,3470.41,7.99526,0.703382
2.22,3469.69,7.9936,0.703382
2.23,3469.81,7.99387,0.703624
2.24,3471.26,7.9972,0.703574
2.25,3468.25,7.99027,0.703666
2.26,3469.69,7.9936,0.70367
2.27,3347.73,7.71261,0.703528
2.28,3467.53,7.98861,0.703866
2.29,3471.26,7.9972,0.703733
2.3,3470.54,7.99554,0.717169
2.31,3469.69,7.9936,0.717169
2.32,3470.41,7.99526,0.704758
2.33,3469.81,7.99387,0.704378
2.34,3469.69,7.9936,0.704558
2.35,3469.69,7.9936,0.704495
2.36,3519.27,8.10781,0.704574
2.37,3518.65,8.10639,0.704604
2.38,3518.53,8.1061,0.704621
2.39,3518.53,8.1061,0.699184
2.4,3517.78,8.10439,0.698963
2.41,3519.27,8.10781,0.698963
2.42,3518.53,8.1061,0.698692
2.43,3518.53,8.1061,0.69849
2.44,3520.88,8.11152,0.698047
2.45,3518.53,8.1061,0.69784
2.46,3518.65,8.10639,0.697556
2.47,3517.78,8.10439,0.697013
2.48,3520.14,8.10981,0.697013
2.49,3519.39,8.1081,0.696974
2.5,3469.69,7.9936,0.696771
2.51,3471.98,7.99887,0.696233
2.52,3468.97,7.99193,0.696021
2.53,3469.69,7.9936,0.7012
2.54,3609.98,8.31679,0.700965
2.55,3470.54,7.99554,0.701299
2.56,3470.54,7.99554,0.701242
2.57,3538.82,8.15286,0.685824
2.58,3470.41,7.99526,0.700318
2.59,3467.41,7.98833,0.692817
2.6,3467.53,7.98861,0.692408
2.61,3468.25,7.99027,0.699525
2.62,3468.97,7.99193,0.699869
2.63,3471.98,7.99887,0.699887
2.64,3468.25,7.99027,0.699838
2.65,3470.41,7.99526,0.699784
2.66,3403.91,7.84204,0.699475
2.67,3468.25,7.99027,0.699888
2.68,3401.13,7.83564,0.699676
2.69,3459.25,7.96954,0.707006
2.7,3469.69,7.9936,0.707735
2.71,3467.53,7.98861,0.70178
2.72,3469.69,7.9936,0.700712
2.73,3468.97,7.99193,0.700968
2.74,3469.69,7.9936,0.70076
2.75,3469.69,7.9936,0.700857
2.76,3470.54,7.99554,0.700799
2.77,3469.81,7.99387,0.700816
2.78,3469.81,7.99387,0.700833
2.79,3469.81,7.99387,0.700837
2.8,3403.33,7.84071,0.700853
2.81,3469.69,7.9936,0.70087
2.82,3471.98,7.99887,0.708201
2.83,3470.54,7.99554,0.701326
2.84,3469.69,7.9936,0.701091
2.85,3470.54,7.99554,0.701094
2.86,3468.25,7.99027,0.701349
2.87,3469.69,7.9936,0.701366
2.88,3469.69,7.9936,0.701542
2.89,3470.54,7.99554,0.701409
2.9,3468.97,7.99193,0.701426
2.91,3470.54,7.99554,0.701444
2.92,3412.74,7.86238,0.70154
2.93,3469.69,7.9936,0.701562
2.94,3471.86,7.99859,0.70777
2.95,3469.69,7.9936,0.701872
2.96,3468.97,7.99193,0.701651
2.97,3470.54,7.99554,0.701893
2.98,3470.54,7.99554,0.70199
2.99,3467.53,7.98861,0.702011
3,3471.98,7.99887,0.701861
3.01,3469.69,7.9936,0.702204
3.02,3469.69,7.9936,0.701744
3.03,3469.69,7.9936,0.701999
3.04,3470.41,7.99526,0.702016
3.05,3469.81,7.99387,0.702033
3.06,3469.69,7.9936,0.70205
3.07,3471.98,7.99887,0.701988
3.08,3469.81,7.99387,0.702067
3.09,3470.54,7.99554,0.702097
3.1,3470.54,7.99554,0.7021
3.11,3470.54,7.99554,0.702117
3.12,3468.97,7.99193,0.702054
3.13,3471.98,7.99887,0.702066
3.14,3470.41,7.99526,0.70225
3.15,3377.35,7.78086,0.70194
3.16,3539.7,8.15488,0.702115
3.17,3469.69,7.9936,0.712367
3.18,3469.69,7.9936,0.712954
3.19,3469.69,7.9936,0.703381
3.2,3469.69,7.9936,0.703398
3.21,3469.81,7.99387,0.703415
3.22,3468.25,7.99027,0.703432
3.23,3468.97,7.99193,0.703449
3.24,3471.14,7.99693,0.703625
3.25,3469.69,7.9936,0.703572
3.26,3470.41,7.99526,0.703355
3.27,3468.97,7.99193,0.703522
3.28,3470.41,7.99526,0.70346
3.29,3469.69,7.9936,0.703632
3.3,3470.41,7.99526,0.703494
3.31,3468.97,7.99193,0.703586
3.32,3468.97,7.99193,0.703524
3.33,3467.41,7.98833,0.703696
3.34,3470.41,7.99526,0.703717
3.35,3468.13,7.98999,0.703739
3.36,3469.69,7.9936,0.703933
3.37,3404.72,7.84391,0.703633
3.38,3402.52,7.83884,0.703897
3.39,3537.32,8.1494,0.703752
3.4,3469.81,7.99387,0.710918
3.41,3471.26,7.9972,0.711578
3.42,3470.54,7.99554,0.704605
3.43,3469.69,7.9936,0.704462
3.44,3469.69,7.9936,0.704549
3.45,3470.54,7.99554,0.704654
3.46,3471.98,7.99887,0.704671
3.47,3469.69,7.9936,0.704688
3.48,3460.81,7.97313,0.704453
3.49,3469.69,7.9936,0.704708
3.5,3469.81,7.99387,0.705703
3.51,3467.41,7.98833,0.704797
3.52,3469.69,7.9936,0.704815
3.53,3471.98,7.99887,0.705083
3.54,3470.41,7.99526,0.704863
3.55,3468.97,7.99193,0.704628
3.56,3469.69,7.9936,0.704804
3.57,3469.81,7.99387,0.704975
3.58,3468.97,7.99193,0.704917
3.59,3467.41,7.98833,0.704934
3.6,3469.69,7.9936,0.705031
3.61,3469.69,7.9936,0.705225
3.62,3470.41,7.99526,0.705004
3.63,3469.69,7.9936,0.705022
3.64,3469.69,7.9936,0.704959
3.65,3471.26,7.9972,0.705051
3.66,3469.69,7.9936,0.705069
3.67,3468.97,7.99193,0.704913
3.68,3472.1,7.99915,0.704921
3.69,3468.97,7.99193,0.705101
3.7,3470.41,7.99526,0.704853
3.71,3434.77,7.91315,0.7052
3.72,3470.41,7.99526,0.705062
3.73,3469.69,7.9936,0.708996
3.74,3471.14,7.99693,0.705307
3.75,3402.52,7.83884,0.7054
3.76,3471.98,7.99887,0.705258
3.77,3469.69,7.9936,0.712816
3.78,3469.69,7.9936,0.705604
3.79,3470.54,7.99554,0.705859
3.8,3469.69,7.9936,0.705876
3.81,3469.69,7.9936,0.705894
3.82,3469.81,7.99387,0.705818
3.83,3469.69,7.9936,0.705923
3.84,3469.69,7.9936,0.705926
3.85,3469.69,7.9936,0.705956
3.86,3469.69,7.9936,0.705973
3.87,3404.02,7.84231,0.70599
3.88,3467.41,7.98833,0.706008
3.89,3471.98,7.99887,0.71325
3.9,3469.69,7.9936,0.706698
3.91,3470.41,7.99526,0.70673
3.92,3470.54,7.99554,0.706509
3.93,3471.98,7.99887,0.706447
3.94,3415.53,7.86883,0.706446
3.95,3469.69,7.9936,0.706299
3.96,3469.69,7.9936,0.712513
3.97,3472.1,7.99915,0.706905
3.98,3471.98,7.99887,0.706922
3.99,3538.82,8.15286,0.706674
4,3467.53,7.98861,0.70669
4.01,3471.98,7.99887,0.699339
4.02,3469.81,7.99387,0.706774
4.03,3469.81,7.99387,0.706314
4.04,3467.41,7.98833,0.706556
4.05,3467.41,7.98833,0.706572
4.06,3469.69,7.9936,0.706853
4.07,3470.41,7.99526,0.706885
4.08,3468.97,7.99193,0.706664
4.09,3469.69,7.9936,0.706602
4.1,3469.81,7.99387,0.706774
4.11,3536.57,8.14767,0.706716
4.12,3468.97,7.99193,0.70672
4.13,3469.69,7.9936,0.699391
4.14,3469.69,7.9936,0.706434
4.15,3469.69,7.9936,0.706376
4.16,3469.69,7.9936,0.706393
4.17,3369.5,7.76277,0.70641
4.18,3471.98,7.99887,0.706427
4.19,3470.54,7.99554,0.717468
4.2,3468.97,7.99193,0.706827
4.21,3469.69,7.9936,0.706989
4.22,3467.41,7.98833,0.707174
4.23,3469.69,7.9936,0.707116
4.24,3470.41,7.99526,0.707384
4.25,3469.69,7.9936,0.707164
4.26,3469.69,7.9936,0.707102
4.27,3538.82,8.15286,0.707194
4.28,3470.54,7.99554,0.707211
4.29,3470.54,7.99554,0.699622
4.3,3469.69,7.9936,0.706726
4.31,3470.54,7.99554,0.706738
4.32,3471.26,7.9972,0.706843
4.33,3469.69,7.9936,0.70686
4.34,3396.74,7.82552,0.706705
4.35,3469.81,7.99387,0.706712
4.36,3468.97,7.99193,0.706892
4.37,3471.26,7.9972,0.706896
4.38,3469.69,7.9936,0.707005
4.39,3468.97,7.99193,0.706775
4.4,3342.02,7.69947,0.706783
4.41,3467.53,7.98861,0.707042
4.42,3470.54,7.99554,0.721031
4.43,3403.21,7.84044,0.721835
4.44,3468.25,7.99027,0.708831
4.45,3530.95,8.13472,0.70853
4.46,3467.53,7.98861,0.71595
4.47,3468.85,7.99166,0.709221
4.48,3471.26,7.9972,0.702349
4.49,3469.69,7.9936,0.708966
4.5,3451.01,7.95056,0.708586
4.51,3471.26,7.9972,0.708766
4.52,3471.14,7.99693,0.710838
4.53,3468.13,7.98999,0.708743
4.54,3468.97,7.99193,0.708764
4.55,3471.98,7.99887,0.709103
4.56,3467.53,7.98861,0.709037
4.57,3470.41,7.99526,0.708727
4.58,3402.52,7.83884,0.709221
4.59,3469.81,7.99387,0.708933
4.6,3468.97,7.99193,0.716416
4.61,3469.81,7.99387,0.709444
4.62,3469.69,7.9936,0.709553
4.63,3467.53,7.98861,0.709482
4.64,3471.98,7.99887,0.709511
4.65,3469.69,7.9936,0.709767
4.66,3469.69,7.9936,0.709307
4.67,3467.41,7.98833,0.709562
4.68,3469.69,7.9936,0.709579
4.69,3469.69,7.9936,0.709848
4.7,3404.72,7.84391,0.709627
4.71,3470.41,7.99526,0.709644
4.72,3469.69,7.9936,0.71681
4.73,3337.23,7.68842,0.71
4.74,3471.26,7.9972,0.710092
4.75,3470.54,7.99554,0.724684
4.76,3467.41,7.98833,0.710771
4.77,3467.41,7.98833,0.710858
4.78,3469.69,7.9936,0.711214
4.79,3468.97,7.99193,0.711245
4.8,3468.97,7.99193,0.711025
4.81,3468.97,7.99193,0.711122
4.82,3402.52,7.83884,0.711143
4.83,3468.97,7.99193,0.711165
4.84,3470.54,7.99554,0.718498
4.85,3468.97,7.99193,0.711618
4.86,3468.97,7.99193,0.711639
4.87,3469.69,7.9936,0.711489
4.88,3469.69,7.9936,0.711673
4.89,3469.81,7.99387,0.711615
4.9,3471.14,7.99693,0.711632
4.91,3470.54,7.99554,0.711636
4.92,3468.97,7.99193,0.711507
4.93,3471.26,7.9972,0.711515
4.94,3538.07,8.15113,0.711762
4.95,3469.69,7.9936,0.711532
4.96,3373.71,7.77246,0.704188
4.97,3469.69,7.9936,0.711307
4.98,3469.69,7.9936,0.721885
4.99,3468.25,7.99027,0.711933
5,3469.69,7.9936,0.71195
5.01,3469.69,7.9936,0.712126
5.02,3469.81,7.99387,0.711993
5.03,3470.41,7.99526,0.71201
5.04,3470.54,7.99554,0.712014
5.05,3469.69,7.9936,0.711964
5.06,3488.57,8.0371,0.711977
5.07,3469.69,7.9936,0.712069
5.08,3471.98,7.99887,0.710009
5.09,3467.53,7.98861,0.711987
5.1,3470.54,7.99554,0.711752
5.11,3471.14,7.99693,0.711756
5.12,3470.41,7.99526,0.711918
5.13,3469.69,7.9936,0.711863
5.14,3469.81,7.99387,0.711951
5.15,3471.98,7.99887,0.712043
5.16,3469.81,7.99387,0.712047
5.17,3471.98,7.99887,0.711825
5.18,3469.69,7.9936,0.712067
5.19,3467.53,7.98861,0.711844
5.2,3469.69,7.9936,0.711847
5.21,3469.69,7.9936,0.712102
5.22,3470.54,7.99554,0.712358
5.23,3469.69,7.9936,0.71215
5.24,3470.41,7.99526,0.712074
5.25,3468.97,7.99193,0.712179
5.26,3470.41,7.99526,0.712117
5.27,3469.69,7.9936,0.712288
5.28,3470.41,7.99526,0.71231
5.29,3470.54,7.99554,0.712172
5.3,3468.97,7.99193,0.712265
5.31,3470.41,7.99526,0.712202
5.32,3469.69,7.9936,0.712202
5.33,3468.97,7.99193,0.712227
5.34,3470.41,7.99526,0.712319
5.35,3469.81,7.99387,0.712416
5.36,3471.26,7.9972,0.712278
5.37,3471.26,7.9972,0.712357
5.38,3469.69,7.9936,0.712215
5.39,3539.7,8.15488,0.712222
5.4,3470.41,7.99526,0.71223
5.41,3401.82,7.83724,0.712409
5.42,3470.41,7.99526,0.704724
5.43,3469.09,7.99221,0.711932
5.44,3469.69,7.9936,0.711945
5.45,3471.98,7.99887,0.712103
5.46,3469.69,7.9936,0.712058
5.47,3467.41,7.98833,0.711823
5.48,3468.97,7.99193,0.712078
5.49,3467.53,7.98861,0.712347
5.5,3467.41,7.98833,0.712206
5.51,3467.53,7.98861,0.712387
5.52,3488.57,8.0371,0.712417
5.53,3403.21,7.84044,0.712448
5.54,3469.69,7.9936,0.712478
5.55,3469.81,7.99387,0.710193
5.56,3471.26,7.9972,0.712171
5.57,3470.54,7.99554,0.712175
5.58,3471.98,7.99887,0.712032
5.59,3469.69,7.9936,0.712119
5.6,3469.69,7.9936,0.711972
5.61,3469.69,7.9936,0.712227
5.62,3469.69,7.9936,0.712244
5.63,3469.69,7.9936,0.712261
5.64,3468.97,7.99193,0.712278
5.65,3259.66,7.50973,0.712295
5.66,3468.97,7.99193,0.712392
5.67,3468.97,7.99193,0.735442
5.68,3386.62,7.8022,0.713726
5.69,3422.2,7.88417,0.713748
5.7,3424.42,7.8893,0.72283
5.71,3422.9,7.88579,0.719445
5.72,3451.73,7.95221,0.719755
5.73,3469.81,7.99387,0.719987
5.74,3470.54,7.99554,0.717121
5.75,3469.69,7.9936,0.715259
5.76,3469.81,7.99387,0.715196
5.77,3469.69,7.9936,0.715301
5.78,3468.97,7.99193,0.715305
5.79,3469.69,7.9936,0.715335
5.8,3470.41,7.99526,0.715431
5.81,3468.97,7.99193,0.715373
5.82,3469.69,7.9936,0.715311
5.83,3469.09,7.99221,0.715483
5.84,3468.97,7.99193,0.715425
5.85,3340.01,7.69484,0.715508
5.86,3469.81,7.99387,0.715542
5.87,3468.97,7.99193,0.729752
5.88,3468.97,7.99193,0.730569
5.89,3468.25,7.99027,0.717197
5.9,3469.81,7.99387,0.717219
5.91,3468.97,7.99193,0.71732
5.92,3470.54,7.99554,0.717174
5.93,3469.69,7.9936,0.71719
5.94,3470.54,7.99554,0.717127
5.95,3456.98,7.96431,0.717232
5.96,3469.69,7.9936,0.717249
5.97,3469.69,7.9936,0.718665
5.98,3471.26,7.9972,0.717362
5.99,3468.97,7.99193,0.717379
6,3470.54,7.99554,0.717224
6.01,3469.69,7.9936,0.717483
6.02,3469.69,7.9936,0.717332
6.03,3470.41,7.99526,0.717437
6.04,3471.26,7.9972,0.717454
6.05,3469.81,7.99387,0.717392
6.06,3469.69,7.9936,0.717312
6.07,3469.69,7.9936,0.717478
6.08,3468.25,7.99027,0.717508
6.09,3469.81,7.99387,0.717525
6.1,3468.97,7.99193,0.717701
6.11,3468.25,7.99027,0.717727
6.12,3467.53,7.98861,0.717674
6.13,3468.97,7.99193,0.717775
6.14,3469.09,7.99221,0.71788
6.15,3469.69,7.9936,0.717752
6.16,3467.53,7.98861,0.717773
6.17,3469.81,7.99387,0.717716
6.18,3515.43,8.09898,0.717971
6.19,3467.53,7.98861,0.71775
6.2,3469.81,7.99387,0.712747
6.21,3469.69,7.9936,0.717753
6.22,3468.25,7.99027,0.717532
6.23,3468.25,7.99027,0.717548
6.24,3469.69,7.9936,0.717578
6.25,3419.97,7.87905,0.717754
6.26,3339.23,7.69304,0.71778
6.27,3422.9,7.88579,0.717647
6.28,3422.2,7.88417,0.732018
6.29,3419.97,7.87905,0.723634
6.3,3421.49,7.88256,0.724017
6.31,3422.2,7.88417,0.724572
6.32,3422.9,7.88579,0.724728
6.33,3468.13,7.98999,0.725043
6.34,3469.69,7.9936,0.725202
6.35,3471.26,7.9972,0.725508
6.36,3467.41,7.98833,0.720665
6.37,3469.69,7.9936,0.72051
6.38,3471.98,7.99887,0.720518
6.39,3539.57,8.15459,0.720949
6.4,3469.69,7.9936,0.720477
6.41,3468.97,7.99193,0.72048
6.42,3468.13,7.98999,0.720735
6.43,3469.09,7.99221,0.720831
6.44,3470.54,7.99554,0.720946
6.45,3469.81,7.99387,0.720867
6.46,3470.54,7.99554,0.720728
6.47,3469.69,7.9936,0.72082
6.48,3469.69,7.9936,0.720757
6.49,3426.65,7.89444,0.720861
6.5,3468.97,7.99193,0.720879
6.51,3467.41,7.98833,0.725631
6.52,3469.69,7.9936,0.721258
6.53,3471.98,7.99887,0.721451
6.54,3469.69,7.9936,0.721231
6.55,3468.25,7.99027,0.720996
6.56,3470.41,7.99526,0.721251
6.57,3469.81,7.99387,0.721427
6.58,3468.25,7.99027,0.721215
6.59,3470.54,7.99554,0.721294
6.6,3469.69,7.9936,0.721482
6.61,3426.65,7.89444,0.721508
6.62,3367.34,7.7578,0.721376
6.63,3468.97,7.99193,0.726128
6.64,3469.81,7.99387,0.732936
6.65,3469.81,7.99387,0.722403
6.66,3469.69,7.9936,0.722332
6.67,3468.97,7.99193,0.722348
6.68,3468.25,7.99027,0.722378
6.69,3468.97,7.99193,0.722475
6.7,3469.69,7.9936,0.722576
6.71,3471.14,7.99693,0.722522
6.72,3468.13,7.98999,0.722464
6.73,3468.97,7.99193,0.722322
6.74,3469.81,7.99387,0.722331
6.75,3469.69,7.9936,0.72267
6.76,3468.85,7.99166,0.722604
6.77,3469.69,7.9936,0.722533
6.78,3471.98,7.99887,0.722563
6.79,3469.81,7.99387,0.722673
6.8,3471.98,7.99887,0.722602
6.81,3422.2,7.88417,0.722367
6.82,3422.08,7.88391,0.722609
6.83,3422.2,7.88417,0.727864
6.84,3422.31,7.88444,0.728187
6.85,3513.09,8.09357,0.728498
6.86,3422.2,7.88417,0.728783
6.87,3422.2,7.88417,0.729092
6.88,3421.38,7.88229,0.719414
6.89,3469.69,7.9936,0.729164
6.9,3468.97,7.99193,0.729564
6.91,3469.81,7.99387,0.724564
6.92,3387.42,7.80405,0.72466
6.93,3470.54,7.99554,0.724589
6.94,3448.75,7.94535,0.733671
6.95,3470.41,7.99526,0.734195
6.96,3469.69,7.9936,0.727972
6.97,3469.57,7.99332,0.725734
6.98,3467.41,7.98833,0.725827
6.99,3468.97,7.99193,0.725844
7,3469.69,7.9936,0.726112
7.01,3469.69,7.9936,0.725972
7.02,3471.26,7.9972,0.725914
7.03,3467.53,7.98861,0.725931
7.04,3469.81,7.99387,0.725776
7.05,3469.69,7.9936,0.726194
7.06,3489.43,8.03906,0.726224
7.07,3467.41,7.98833,0.726016
7.08,3469.69,7.9936,0.723862
7.09,3469.69,7.9936,0.72618
7.1,3470.54,7.99554,0.72596
7.11,3469.81,7.99387,0.725977
7.12,3469.69,7.9936,0.725902
7.13,3469.69,7.9936,0.725914
7.14,3468.97,7.99193,0.726005
7.15,3468.97,7.99193,0.726035
7.16,3468.13,7.98999,0.726052
7.17,3469.69,7.9936,0.726149
7.18,3490.16,8.04075,0.72617
7.19,3469.69,7.9936,0.726112
7.2,3471.14,7.99693,0.723878
7.21,3470.41,7.99526,0.72602
7.22,3469.69,7.9936,0.725878
7.23,3469.81,7.99387,0.725966
7.24,3470.54,7.99554,0.726058
7.25,3468.97,7.99193,0.726076
7.26,3468.13,7.98999,0.726
7.27,3469.69,7.9936,0.726184
7.28,3365.19,7.75284,0.726298
7.29,3469.81,7.99387,0.726153
7.3,3489.43,8.03906,0.72617
7.31,3469.69,7.9936,0.737685
7.32,3469.69,7.9936,0.724677
7.33,3470.54,7.99554,0.724573
7.34,3470.54,7.99554,0.72664
7.35,3468.97,7.99193,0.726564
7.36,3469.69,7.9936,0.726576
7.37,3471.98,7.99887,0.726588
