Time,Velocity(f),Velocity,Throttle 
2.33,3471.14,7.99693,0.702377
2.34,3471.14,7.99693,0.702482
2.35,3469.69,7.9936,0.702499
2.36,3469.81,7.99387,0.702357
2.37,3468.97,7.99193,0.702365
2.38,3470.54,7.99554,0.702365
2.39,3469.69,7.9936,0.702536
2.4,3471.86,7.99859,0.702645
2.41,3468.97,7.99193,0.702667
2.42,3471.98,7.99887,0.702516
2.43,3470.41,7.99526,0.702621
2.44,3469.69,7.9936,0.7024
2.45,3471.86,7.99859,0.702721
2.46,3468.85,7.99166,0.702584
2.47,3468.85,7.99166,0.702676
2.48,3471.26,7.9972,0.702693
2.49,3422.2,7.88417,0.702472
2.5,3422.2,7.88417,0.702807
2.51,3423.6,7.88741,0.702587
2.52,3422.2,7.88417,0.707992
2.53,3424.31,7.88903,0.708302
2.54,3422.2,7.88417,0.708457
2.55,3422.9,7.88579,0.708913
2.56,3419.97,7.87905,0.708991
2.57,3424.42,7.8893,0.708991
2.58,3421.38,7.88229,0.709443
2.59,3469.69,7.9936,0.710071
2.6,3470.41,7.99526,0.710395
2.61,3465.24,7.98335,0.710564
2.62,3468.85,7.99166,0.705563
2.63,3469.69,7.9936,0.70558
2.64,3469.69,7.9936,0.706087
2.65,3470.54,7.99554,0.705735
2.66,3468.13,7.98999,0.705664
2.67,3469.69,7.9936,0.705681
2.68,3469.69,7.9936,0.705606
2.69,3471.98,7.99887,0.705883
2.7,3471.26,7.9972,0.705737
2.71,3469.69,7.9936,0.705754
2.72,3470.54,7.99554,0.705754
2.73,3468.97,7.99193,0.705602
2.74,3470.54,7.99554,0.705782
2.75,3468.97,7.99193,0.705706
2.76,3470.41,7.99526,0.705706
2.77,3467.41,7.98833,0.70574
2.78,3467.41,7.98833,0.705924
2.79,3469.69,7.9936,0.705787
2.8,3471.86,7.99859,0.70613
2.81,3470.41,7.99526,0.706162
2.82,3470.54,7.99554,0.705941
2.83,3468.25,7.99027,0.70572
2.84,3469.69,7.9936,0.705724
2.85,3468.97,7.99193,0.705873
2.86,3470.41,7.99526,0.706137
2.87,3470.41,7.99526,0.706004
